code_metier;nom_usuel;adresse;code_postal;code_insee;code_dpt;code_reg;nom_commune;x_wgs84;y_wgs84
SSP00014700101;Ancienne décharge du Moulin du Corré;MOULIN DU CORRÉ;22290;22121;22;53;LANVOLLON;-2.997039;48.627712
SSP00011380101;Ancienne décharge du Vaugourieux;LE VAUGOURIEUX;22130;22049;22;53;CREHEN;-2.2053518;48.538258
SSP00011340101;Ancienne décharge du Bloc;LE BLOC;22630;22035;22;53;LES CHAMPS GERAUX;-1.9629326;48.437393
SSP00014690101;Ancienne décharge des Rochettes;LES ROCHETTES;22100;22118;22;53;LANVALLAY;-2.0372114;48.44456
SSP00014600101;Ancienne décharge de la Poterie;LA POTERIE;22400;22093;22;53;LAMBALLE;-2.470107;48.479446
SSP00045640101;Terril Le Bel;11 RUE WILLENBACH PREUSCHDORF LIEU DIT «  STRAAENGENFELD »;67250;67379;67;44;PREUSCHDORF;7.814956;48.93169
SSP00014800101;Ancienne décharge de la Forge;LA FORGE;22270;22145;22;53;MEGRIT;-2.2791338;48.396828
SSP00045080101;Forage fuyard 2761 (Pechelbronn);AU SUD DU VILLAGE ET À 150M DE SUMPFGRABEN DANS LA PARCELLE 102;67250;67254;67;44;KUTZENHAUSEN;7.8567376;48.92852
SSP00015040101;Ancienne décharge de la Berthaudière;LA BERTHAUDIÈRE;22940;22171;22;53;PLAINTEL;-2.819005;48.39385
SSP00014980101;Ancienne décharge de Quercy;QUERCY;22640;22193;22;53;PLESTAN;-2.3978257;48.419285
SSP00016200101;Ancienne décharge des Landelles;LES LANDELLES;35720;35344;35;53;TRESSE;-1.8799819;48.481606
SSP00040460101;Ancienne usine à gaz;36 RUE DE ROHRWILLER;67240;67046;67;44;BISCHWILLER;7.868035;48.764988
SSP00015180101;Ancienne décharge de la Ville Davy;LA VILLE DAVY;22130;22237;22;53;PLUDUNO;-2.3185096;48.51191
SSP00015370101;Ancienne décharge de La Cotte à Bouffi;LA COTTE À BOUFFI;22150;22281;22;53;SAINT CARREUC;-2.7557852;48.40443
SSP00016580101;Ancienne décharge du Jard;LE JARD;22980;22388;22;53;VILDE GUINGALAN;-2.1511204;48.441933
SSP00015250101;Ancienne décharge de la Ville Calard;LA VILLE CALARD;22590;22251;22;53;PORDIC;-2.8654425;48.56839
SSP00015450101;Ancienne décharge de Cabrac;CABRAC;22630;22306;22;53;SAINT JUDOCE;-1.9522836;48.36084
SSP00015610101;Ancienne décharge de la Grande Rivonnais;LA GRANDE RIVONNAIS;22100;22364;22;53;TRELIVAN;-2.1268632;48.421623
SSP00015670101;Ancienne décharge des Hauts Champs;LES HAUTS-CHAMPS;22980;22388;22;53;VILDE GUINGALAN;-2.14547;48.43477
SSP00016590101;Ancienne décharge de la Ville Guérinelle;LA VILLE GUÉRINELLE;22120;22389;22;53;YFFINIAC;-2.7227838;48.472675
SSP00016610101;Ancienne décharge de Lannouée;LA VILLE AUX SOUCHES;22350;22391;22;53;YVIGNAC LA TOUR;-2.159787;48.38698
SSP00043030101;Ancienne décharge de la Grande Borne;LANDE DE LA GRANDE BORNE;56420;56172;56;53;PLUMELEC;-2.6561966;47.838276
SSP00016670101;Ancienne décharge de Rochereuil;ROCHEREUIL;22250;22337;22;53;SEVIGNAC;-2.3608866;48.325417
SSP00016850101;Ancienne décharge de La Ville Quinio;LA VILLE QUINIO;22590;22356;22;53;TREGOMEUR;-2.9014828;48.57715
SSP00016890101;Ancienne décharge de Malassis;MALASSIS;22290;22361;22;53;TREGUIDEL;-2.9480317;48.61062
SSP00016950101;Ancienne décharge du Vieux moulin;LE VIEUX MOULIN;22490;22368;22;53;TREMEREUC;-2.072243;48.554028
SSP00017020101;Ancienne décharge des Ponts Neufs;LES PONTS NEUFS;22400;22044;22;53;COETMIEUX;-2.6119397;48.50399
SSP00017040101;Ancienne décharge de la Moignerais;LA MOIGNERAIS;22130;22048;22;53;CORSEUL;-2.1832874;48.46881
SSP00017090101;Ancienne décharge du Pont de Corseul;LE PONT DE CORSEUL;22130;22048;22;53;CORSEUL;-2.166216;48.478226
SSP00017030101;Ancienne décharge de La Vallée;LA VALLÉE;22800;22045;22;53;COHINIAC;-2.9396174;48.458626
SSP00017230101;Ancienne décharge du Bouquet Jalu;LE BOUQUET JALU;;22051;22;53;DOLO;-2.323628;48.397327
SSP00023900101;Ancien stockage de déchets de marées noires de La Lande Jual;CAROUAL;22430;22054;22;53;ERQUY;-2.481056;48.61649
SSP00023050101;Ancienne décharge de L'Hôtel d'en Haut;L''HÔTEL D''EN HAUT;22800;22287;22;53;SAINT DONAN;-2.876912;48.467236
SSP00017080101;Ancienne décharge de la Bertache;LES GRANGES;22130;22048;22;53;CORSEUL;-2.1794782;48.506157
SSP00032860101;TOTAL RAFFINAGE MARKETING;75 RUE SADI CARNOT;78120;78517;78;11;RAMBOUILLET;1.8304546;48.649937
SSP00017270101;Ancienne décharge de la Fosse Eyrand;LA FOSSE EYRAND;22430;22054;22;53;ERQUY;-2.4364612;48.651615
SSP00024870101;Ancien stockage de déchets de marées noires de Tournemine;RUE DE TOURNEMINE;22190;22187;22;53;PLERIN;-2.769681;48.555393
SSP00023230101;Ancienne décharge du Moulin Danguy;LE MOULIN DANGUY;22460;22001;22;53;ALLINEUC;-2.8711514;48.30879
SSP00024050101;Ancien stockage de déchets de marées noires de la Roche Pilange;CAROUAL- RUE DE LA ROCHE PILANGE;22430;22054;22;53;ERQUY;-2.479265;48.617844
SSP00028100101;Ancienne décharge de Rochauland;ROCHAULAND;22550;22174;22;53;PLEBOULLE;-2.3416853;48.606667
SSP00034930101;VICHY;TURENNE GARE;19500;19273;19;75;TURENNE;1.6019005;45.03694
SSP00023030101;Ancienne décharge de la place de la Liberté;PLACE DE LA LIBERTÉ;22000;22278;22;53;SAINT BRIEUC;-2.7520251;48.509697
SSP00023440101;Ancienne décharge du Rocher commun;LE ROCHER COMMUN;22100;22008;22;53;BOBITAL;-2.105241;48.419296
SSP00048600101;ancien dépôt BP d'Issoudun;RN 151;36100;36179;36;24;SAINT AOUSTRILLE;1.9697447;46.939148
SSP00022670101;Ancienne décharge des Fontenelles;RUE GUSTAVE EIFFEL;22360;22106;22;53;LANGUEUX;-2.7363274;48.49719
SSP00026460101;Ancienne décharge du Nouette;LE NOUETTE;22550;22076;22;53;HENANBIHEN;-2.3861613;48.574677
SSP00026690101;Ancienne décharge du Bourgneuf;LE BOURGNEUF;;22080;22;53;L'HERMITAGE LORGE;-2.8405485;48.33064
SSP00023080101;Ancienne décharge du Bois de Craffaut;BOIS DE CRAFFAUT;22940;22307;22;53;SAINT JULIEN;-2.8012564;48.453575
SSP00023380101;Ancienne décharge du marais de la Grande Motte;MARAIS DE LA GRANDE MOTTE;;22007;22;53;BINIC;-2.8386128;48.599026
SSP00026850101;Ancienne décharge de Saint Aaron;SAINT AARON;22400;22093;22;53;LAMBALLE;-2.4909983;48.513096
SSP00023380101;Ancienne décharge du marais de la Grande Motte;MARAIS DE LA GRANDE MOTTE;;22251;22;53;PORDIC;-2.8386128;48.599026
SSP00023450101;Ancienne décharge de la Chapelle de la Pitié;CHAPELLE DE LA PITIÉ;22170;22011;22;53;BOQUEHO;-2.9848905;48.474167
SSP00023550101;Ancienne décharge de la Croix Launay;LA CROIX LAUNAY;22510;22015;22;53;BREHAND;-2.5857158;48.38928
SSP00027360101;Ancienne décharge de La Croix Plate;KERHAMON;22800;22386;22;53;LE VIEUX BOURG;-2.9882326;48.38069
SSP00056740101;COUZON (ex DUROL Industries) Thiers;ZI DE FELET;63300;63430;63;84;THIERS;3.5059478;45.856293
SSP00023500101;Ancienne décharge de la Roblinais;LA ROBLINAIS;22130;22014;22;53;BOURSEUL;-2.2638423;48.494526
SSP00056560101;Station service AUCHAN NORD (ancienne);RUE DU TORPILLEUR SIROCCO;63000;63113;63;84;CLERMONT FERRAND;3.1073015;45.813847
SSP00025420101;Ancien stockage de déchets de marées noires de Cornec;CORNEC;22620;22210;22;53;PLOUBAZLANEC;-3.0197268;48.820717
SSP00026740101;Ancienne décharge de Placieux;LANDE DE BELLEVUE;22320;22073;22;53;LA HARMOYE;-2.962469;48.35484
SSP00026050101;Ancienne décharge et ancien stockage de déchets de marées noires de Kerlivou;KERLIVOU;22620;22210;22;53;PLOUBAZLANEC;-3.0355847;48.817924
SSP00026640101;Ancienne décharge du Bourg;QUINQUIS BRAZ;22500;22086;22;53;KERFOT;-3.0244398;48.739407
SSP00026500101;Ancienne décharge de La Brousse;LA BROUSSE;22150;22079;22;53;HENON;-2.6871088;48.365604
SSP00041550101;Compagnie Pétrolière de l'Est;RUE PAUL PAINLEVÉ;89400;89257;89;27;MIGENNES;3.540879;47.9711
SSP00026700101;Ancienne décharge de la Route de la Folie;ROUTE DE LA FOLIE;22240;22012;22;53;LA BOUILLIE;-2.4545608;48.576817
SSP00027850101;Ancienne décharge de La Lande Blanche;LA LANDE BLANCHE;22500;22162;22;53;PAIMPOL;-3.0411484;48.753143
SSP00064530101;Station service ELF (ex Antar);36 RUE FRÉDÉRIC SARAZIN;77550;77384;77;11;REAU;2.623854;48.608322
SSP00026630101;Ancienne décharge de la Route de Plourivo;ROUTE DE PLOURIVO;22500;22086;22;53;KERFOT;-3.045269;48.74516
SSP00028460101;Ancienne décharge de Calendrias;CALENDRIAS;22640;22193;22;53;PLESTAN;-2.4732618;48.410793
SSP00026870101;Ancienne décharge de la Roche;LA ROCHE;22770;22094;22;53;LANCIEUX;-2.1524212;48.5861
SSP00027010101;Ancienne décharge du Roudouer;LE ROUDOUER;22470;22214;22;53;PLOUEZEC;-2.971625;48.713856
SSP00048630101;Société Parisienne d’Impression et de Teinture (SPIT);10 RUE JACQUARD ZI DE MITRY-COMPANS;77290;77123;77;11;COMPANS;2.6433475;48.988594
SSP00027380101;Ancienne décharge de la route de Calorguen;ROUTE DE CALORGUEN;22100;22123;22;53;LEHON;-2.0419383;48.437397
SSP00028530101;Ancienne décharge de Bellevue;BELLEVUE;22690;22197;22;53;PLEUDIHEN SUR RANCE;-1.9502916;48.517853
SSP00027780101;Ancienne décharge de la Touche;LA TOUCHE;;22151;22;53;MESLIN;-2.567883;48.441814
SSP00028220101;Ancienne décharge de Quehenic;QUEHENIC;22980;22180;22;53;PLELAN LE PETIT;-2.2101386;48.421265
SSP00027860101;Ancienne décharge du Billec;RUE DU BILLEC;22500;22162;22;53;PAIMPOL;-3.027235;48.773045
SSP00017700101;Ancienne décharge de kéraliou;ROUTE DE TY BOULIC;29460;29080;29;53;HOPITAL CAMFROUT;-4.2308;48.32132
SSP00028150101;Ancienne décharge du Haras;LE HARAS;22270;22175;22;53;PLEDELIAC;-2.3772886;48.450283
SSP00028430101;Ancienne décharge du Bas Gray;BAS GRAY;22490;22190;22;53;PLESLIN TRIGAVOU;-2.0748515;48.53962
SSP00028360101;Ancienne décharge de La Tantouille;LA TANTOUILLE;22150;22184;22;53;PLEMY;-2.6608605;48.3317
SSP00028370101;Ancienne décharge de Perdiel;PERDIEL;22640;22185;22;53;PLENEE JUGON;-2.44799;48.32351
SSP00028400101;Ancienne décharge du Pré de l'Aune;LE PRÉ DE L''AUNE;22170;22188;22;53;PLERNEUF;-2.8682055;48.507137
SSP00028590101;Ancienne décharge du Tertre de la Branlée;LE TERTRE DE LA BRANLÉE;22150;22203;22;53;PLOEUC SUR LIE;-2.7416573;48.320896
SSP00051360101;Ancienne décharge de la Rue de la Marandais;RUE DE LA MARANDAIS;22440;22215;22;53;PLOUFRAGAN;-2.8046155;48.459873
SSP00015400101;Ancienne décharge des Granges;LES GRANGES;22570;22290;22;53;SAINT GELVEN;-3.1017196;48.21927
SSP00028820101;Ancienne décharge des Rifflais;LES RIFFLAIS;22490;22213;22;53;PLOUER SUR RANCE;-2.0104153;48.50752
SSP00052140101;Ancienne décharge du Pré de la Vigne;LE PRÉ DE LA VIGNE;22400;22273;22;53;SAINT ALBAN;-2.5559301;48.5579
SSP00029060101;Ancienne décharge de Pont Girard;PONT GIRARD;22490;22213;22;53;PLOUER SUR RANCE;-2.0085394;48.50331
SSP00029630101;Ancienne décharge de Kernanouet;KERNANOUET;22800;22291;22;53;SAINT GILDAS;-3.022286;48.416237
SSP00029660101;Ancienne décharge de Run Dogan;RUN DOGAN;22470;22214;22;53;PLOUEZEC;-2.9458075;48.748947
SSP00029610101;Ancienne décharge du Chemin des Sentes;CHEMIN DES SENTES;22800;22262;22;53;QUINTIN;-2.9103694;48.409008
SSP00029620101;Ancienne décharge de La Pente;LA PENTE;22800;22277;22;53;SAINT BRANDAN;-2.8690786;48.399708
SSP00029670101;Ancienne décharge de Goas Froment;GOAS FROMENT;22470;22214;22;53;PLOUEZEC;-2.9741786;48.726414
SSP00047300101;Ancienne décharge des Mottes;LES MOTTES;22630;22308;22;53;SAINT JUVAT;-2.0436583;48.362526
SSP00071280101;Ancienne décharge de Bourgneuf-en-Retz;MOULIN À VENT;44580;44021;44;52;BOURGNEUF EN RETZ;-1.9312403;47.039387
SSP00047130101;Ancienne décharge du Tertre Renard;LE TERTRE RENARD;22100;22280;22;53;SAINT CARNE;-2.059556;48.41118
SSP00051330101;Ancienne décharge de la Rue des Noés;RUE DES NOÉS;22440;22215;22;53;PLOUFRAGAN;-2.7848723;48.501183
SSP00035340101;Centre EDF / GDF Services;9 RUE DE LA MERLIE;16500;16106;16;75;CONFOLENS;0.6707199;46.019367
SSP00051340101;Ancienne décharge de la Vallée du Goëlo;RUE DU GOËLO;22440;22215;22;53;PLOUFRAGAN;-2.7900617;48.488934
SSP00051350101;Ancienne décharge de la rue des Bosses;RUE DES BOSSES;22440;22215;22;53;PLOUFRAGAN;-2.782284;48.48475
SSP00069260101;Ancienne décharge communale;IMPASSE DU PRÉ;22170;22038;22;53;CHATELAUDREN;-2.9755232;48.53852
SSP00070410101;Ancienne décharge des Fortes Terres;LES FORTES TERRRES;22630;22308;22;53;SAINT JUVAT;-2.082988;48.356453
SSP00034340101;ALVEA;10 AVENUE JEAN-JACQUES ROUSSEAU;19100;19031;19;75;BRIVE LA GAILLARDE;1.505978;45.147675
SSP00077160101;Ancienne usine à gaz;;;50218;50;28;GRANVILLE;-1.5900173;48.833294
SSP04011400101;Groupe scolaire de l'Yser;1 R Jean Boucard;50000;50502;50;28;SAINT LO;-1.1019292;49.113068
SSP00034370101;SITA SUD-OUEST ex MGB3000;167 AVENUE JEAN-JACQUES ROUSSEAU;19100;19031;19;75;BRIVE LA GAILLARDE;1.5063512;45.146763
SSP00092170101;Ancienne usine à gaz;;;50147;50;28;COUTANCES;-1.4454392;49.03485
SSP00034940101;FRANCE JOUETS;CHEMIN DE L''USINE;19150;19061;19;75;CORNIL;1.696344;45.215435
SSP00035660101;Poste de détente gaz;;79200;79202;79;75;PARTHENAY;-0.2562613;46.647747
SSP00035310101;Centre EDF / GDF Services;"10, 2, 3, 6, 8, 9 Rue de Bordeaux";16000;16015;16;75;ANGOULEME;0.1577714;45.65189
SSP00035310101;Centre EDF / GDF Services;"4, 6 Rue du Fort de Vaux";16000;16015;16;75;ANGOULEME;0.1577714;45.65189
SSP00062570101;Compair Luchard;31 RUE DE LA JUSTICE;77000;77487;77;11;VAUX LE PENIL;2.680599;48.533714
SSP00035310101;Centre EDF / GDF Services;9 Rue Ulysse Gayon;16000;16015;16;75;ANGOULEME;0.1577714;45.65189
SSP00035440101;Agence EDF / GDF de Rochefort sur mer;2 BOULEVARD ARISTIDE BRIAND;17300;17299;17;75;ROCHEFORT;-0.96486115;45.94629
SSP00028980101;LIGIBELL;AVENUE DE L''EUROPE;68920;68374;68;44;WINTZENHEIM;7.31501;48.081383
SSP00036390101;Ecole maternelle Lucien Faure;5 RUE LUCIEN FAURE;33200;33063;33;75;BORDEAUX;-0.5540224;44.860966
SSP00036570101;ETAMAT de Thouars Groupe 4;THOUARS (79);79100;79329;79;75;THOUARS;-0.17832355;46.98407
SSP00036580101;ETAMAT de Thouars Groupe 5;THOUARS (79);79100;79329;79;75;THOUARS;-0.17346418;46.9822
SSP00039230101;Ancienne station gazométrique;37 RUE JEAN JAURÈS;16160;16154;16;75;GOND PONTOUVRE;0.16901301;45.66709
SSP00039250101;Ancienne usine à gaz de Saint-Maixent;1 AVENUE DE L''ECOLE MILITAIRE;79400;79270;79;75;SAINT MAIXENT L'ECOLE;-0.19984943;46.414227
SSP00043410101;Ancienne usine à gaz de Bergerac - Agence EDF-GDF;60 RUE CLAIRAT;24100;24037;24;75;BERGERAC;0.48940325;44.84708
SSP00062050101;Ancienne décharge de Saint-Etienne-du-Bois;AUCUNE PRÉCISION;85670;85210;85;52;SAINT ETIENNE DU BOIS;-1.5992374;46.844143
SSP00050350101;Ancienne décharge de Turquant;CHEMIN DE MONTSOREAU;49730;49358;49;52;TURQUANT;0.022824422;47.20815
SSP00050490101;Ancienne décharge de Brézé;RUE DERRIÈRE LE BOIS;49260;49046;49;52;BREZE;-0.074561425;47.168068
SSP00058180101;Stériles miniers (fiche 44A-175);LE BOUT DU BOIS;44350;44069;44;52;GUERANDE;-2.4416637;47.35187
SSP00058290101;Stériles miniers (fiche 85A-L.A.259);LE MOULIN NEUF;44190;44063;44;52;GETIGNE;-1.261177;47.082844
SSP00058330101;Stériles miniers (fiche 85A-M.L.115);ROUSSAY;;49263;49;52;ROUSSAY;-1.0626882;47.092113
SSP00058540101;Stériles miniers (fiche 85A-M.L54);LES TROIS LOTEAUX;;49285;49;52;SAINT GERMAIN SUR MOINE;-1.1462876;47.099155
SSP00058570101;Stériles miniers (fiche 85A-V.21);SAINT MARTIN;85290;85151;85;52;MORTAGNE SUR SEVRE;-0.9562672;46.98473
SSP00049120101;Imprimerie d'étoffes;RUE LOUIS LESOUEF;76770;76402;76;28;MALAUNAY;1.0366675;49.52369
SSP00058580101;Stériles miniers (fiche 85A-V.46);SAINT LAURENT SUR SÈVRE;85290;85238;85;52;SAINT LAURENT SUR SEVRE;-0.89698833;46.967094
SSP00059320101;MAS ROUSSINE;CHAMPSANGLARD;23220;23101;23;75;JOUILLAT;1.9100381;46.280334
SSP00061920101;"Ancienne décharge ""La Noue""";"lieu dit ""la noue""";;85197;85;52;SAINT ANDRE TREIZE VOIES;-1.4638442;46.898518
SSP00062350101;Stériles miniers (fiche 44A-56);PEN AR RAN;44420;44125;44;52;PIRIAC SUR MER;-2.5453548;47.372307
SSP00063980101;Ancienne décharge de Prinquiau;L''HOTEL RIGAUD;44260;44137;44;52;PRINQUIAU;-2.0300186;47.369965
SSP00064030101;Ancienne décharge de Geneston;LES SAULZAIES;44140;44223;44;52;GENESTON;-1.5026995;47.051315
SSP00073090101;JACOBSON;8 GRANDE RUE;95370;95424;95;11;MONTIGNY LES CORMEILLES;2.1879728;48.985554
SSP00069450101;Ancienne décharge de Chauve;LE MOULINET- RUE DU STADE;44320;44038;44;52;CHAUVE;-1.9819628;47.157974
SSP00069470101;Ancienne décharge de Saint-Michel-Chef-Chef;L''AIGUILLON;44730;44182;44;52;SAINT MICHEL CHEF CHEF;-2.089303;47.190838
SSP00069480101;Ancienne décharge de Vue;LA BEURRERIE;44640;44220;44;52;VUE;-1.8715429;47.205708
SSP00071190101;Ancienne décharge de Saint-Hilaire-de-Chaléons;LA NOE DE BESSON;44680;44164;44;52;SAINT HILAIRE DE CHALEONS;-1.9182483;47.08183
SSP00070760101;Ancien site minier uranifère - ECARPIERE (49);ECARPIERE;;49273;49;52;SAINT CRESPIN SUR MOINE;-1.210922;47.097965
SSP00071660101;Ancienne décharge de Fresnay-en-Retz;LIEU-DIT LA COUSSAIS;;44059;44;52;FRESNAY EN RETZ;-1.8578682;47.031254
SSP00103560101;CUISINE AS Frimont;ZI DE FRIMONT NORD - BP 21;33190;33352;33;75;LA REOLE;-0.0647932;44.585327
SSP5722460101;FOUCAULT Micheline (Maurice);73 La Ferme des Bourderies;44800;44162;44;52;SAINT HERBLAIN;-1.6263207;47.199085
SSP00112630101;ICL France (ex PRIMALAB);27 All De Bel-air;33185;33200;33;75;LE HAILLAN;-0.6714145;44.869087
SSP00071540101;Ancienne décharge communale;ROUTE DE SAILLÉ;44350;44069;44;52;GUERANDE;-2.4278657;47.302387
SSP00045270101;LACAQUE;11 RUE DE SAINT AMARIN;68200;68224;68;44;MULHOUSE;7.299528;47.752113
SSP00063840101;COLARENA PRESQU'ILE;19 Rue de Pornic;44580;44021;44;52;BOURGNEUF EN RETZ;-1.8775225;47.023056
SSP40962870101;MANULI FLUICONNECTO;42 et 44 rue de la Grande-Bretagne;44470;44026;44;52;CARQUEFOU;-1.5013335;47.261806
SSP06932380101;"POITIER, JEAN";LD LA RAIRIE;44690;44070;44;52;LA HAIE FOUASSIERE;-1.395832;47.15186
SSP00050890101;Ancienne usine à gaz de Montivilliers;"12, 14 Pl De L'ancienne Huilerie";76290;76447;76;28;MONTIVILLIERS;0.18818776;49.54425
SSP00042430102;Ancienne Usine à Gaz Limoges « 4bis Révolution » Engie ex GDF + Enedis ex EDF;4 BIS AVENUE DE LA RÉVOLUTION;87000;87085;87;75;LIMOGES;1.2630106;45.82219
SSP00062460101;OPTIROC;292 RUE DU MARÉCHAL JUIN;77000;77487;77;11;VAUX LE PENIL;2.6823046;48.537384
SSP00003060101;Claas Tractor;4 RUE DE LA CHAUSSÉE JULES CÉSAR;95450;95625;95;11;US;1.9702787;49.10288
SSP00003040101;CALDEO;RUE BASTIAT PROLONGÉE;78100;78551;78;11;SAINT GERMAIN EN LAYE;2.0718563;48.905148
SSP00049090101;Ex-IME;"3, 5, 7, 9 Rue Jean Perrin";76800;76575;76;28;SAINT ETIENNE DU ROUVRAY;1.075356;49.40175
SSP00069660101;Agence EDF - GDF Services de Gisors;;;27284;27;28;GISORS;1.7770321;49.283035
SSP00071160101;Etablissement Henri Lamarque;;;27067;27;28;BEZU SAINT ELOI;1.6992007;49.29334
SSP00069720101;DEPOT C.B.L. (EX MATTHYS);DÉPARTEMENTALE 126 CÔTE JACQUES ANQUETIL;27610;27493;27;28;ROMILLY SUR ANDELLE;1.259341;49.341553
SSP00002650101;BP;15 ROUTE DE VERNEUIL;78130;78440;78;11;LES MUREAUX;1.9194038;48.999397
SSP00071530101;collège Jean-Baptiste Charcot;PARVIS DE LA TRINITÉ;50470;50129;50;28;CHERBOURG OCTEVILLE;-1.6238234;49.641857
SSP00070170101;SOCIETE ORGACHIM;"24, 26, 28, 41 BIS, 43 Cite Des Gaures";76350;76484;76;28;OISSEL;1.1067291;49.343422
SSP00002640101;Total;AVENUE PAUL RAOULT CC CORAIL;78130;78440;78;11;LES MUREAUX;1.912221;48.98052
SSP00069600101;COSTIL parcelle 141 (Maître Diesbecq);;;27467;27;28;PONT AUDEMER;0.49840468;49.360714
SSP00069610101;Agence d'exploitation EDF / GDF;QUAI DE LA RUELLE;27500;27467;27;28;PONT AUDEMER;0.50387454;49.35941
SSP00071520101;Groupe scolaire privé Thomas HELYE - centre la bucaille;"22, 24, 39, 47, 51 R Emile Zola (cherbourg-octeville)";50100;50129;50;28;CHERBOURG OCTEVILLE;-1.6290842;49.63688
SSP00069770101;CARTONNERIE DE PONT-AUDEMER (CPA);QUAI MARITIME;27500;27467;27;28;PONT AUDEMER;0.5107298;49.359367
SSP00065780101;DEPANN'AUTO (ex LEROY AUTO PIECES);;14290;14740;14;28;LA VESPIERE;0.42258492;49.02911
SSP00002510101;Le Profil;105 RUE JEAN JAURÈS;78130;78440;78;11;LES MUREAUX;1.8998061;48.98628
SSP00066130101;SOCIETE DES COOPERATEURS DE NORMANDIE-PICARDIE;"3 B, 6, 8 Rte De Lisieux";27500;27467;27;28;PONT AUDEMER;0.5125148;49.35245
SSP00069630101;EUROSPRAY;;;27036;27;28;BALINES;0.9705005;48.74383
SSP00070000101;Ancienne usine à gaz;;14800;14699;14;28;TOUQUES;0.09300239;49.354027
SSP00010670101;Ancienne décharge de la Carrière Bouin;LES CARRIÈRES BOUIN;56380;56136;56;53;MONTENEUF;-2.2098823;47.87971
SSP00065870101;REVIVAL Ex FABLON Ex FAGHEON Ex BLANCHET;RUE DES BATELIERS;14800;14699;14;28;TOUQUES;0.095767334;49.34715
SSP00066060101;BATA (UNIMARCEAU);RUE DES ACACIAS;27950;27562;27;28;SAINT MARCEL;1.4609194;49.110943
SSP00045780101;TOTAL Relais du Frankenbourg;9 ROUTE DE STRASBOURG;67600;67462;67;44;SELESTAT;7.448754;48.262897
SSP00069680101;DEPOT DE MACHEFERS;;27500;27467;27;28;PONT AUDEMER;0.5809214;49.327286
SSP00001820101;AB INDUSTRIE;11 ET 14 RUE DE ROUEN;78440;78501;78;11;PORCHEVILLE;1.7661296;48.988373
SSP00065800101;Ancienne usine à gaz;ROUTE DE LA CHAPELLE;14750;14562;14;28;SAINT AUBIN SUR MER;-0.37669805;49.326477
SSP00066090101;GABANOU Michel;33 RUE DE LONGUEVILLE;27950;27554;27;28;SAINT JUST;1.4338981;49.123154
SSP00066050101;SMURFIT KAPPA PAPIER RECYCLE France;;;27681;27;28;VERNON;1.4708595;49.102085
SSP00070040101;Station service Intermarché (SAS des Dunes);AVENUE DES RÉSISTANTS;14160;14225;14;28;DIVES SUR MER;-0.10188519;49.278378
SSP00021440101;Ancienne décharge de la ZA du Flachec;ZONE ARTISANALE DU FLACHEC;56230;56015;56;53;BERRIC;-2.531141;47.623363
SSP00066070101;Ferme du Froc de Launay;FROT DE LAUNAY;27950;27554;27;28;SAINT JUST;1.3900846;49.103607
SSP00069670101;Ancienne agence d'exploitation d'EDF / GDF;RUE DES ESSARTS;27800;27116;27;28;BRIONNE;0.7194926;49.208767
SSP00071460101;LCL crédit lyonnais;BOULEVARD DU 6 JUIN;14400;14047;14;28;BAYEUX;-0.72219455;49.279713
SSP00071460101;LCL crédit lyonnais;BOULEVARD DU 6 JUIN;14400;14728;14;28;VAUCELLES;-0.72219455;49.279713
SSP00043860101;Ancienne décharge de Monterblot;RUE D''ARMOR;56430;56127;56;53;MAURON;-2.293069;48.090958
SSP00069990101;Ancienne usine à gaz;RUE DU GAZ;14100;14366;14;28;LISIEUX;0.22178532;49.14218
SSP00065790101;Usine WONDER;IMPASSE D''ORIVAL;14100;14366;14;28;LISIEUX;0.22955757;49.13733
SSP00047840101;ANC. USINE FROSSARD;RUE SAINT LOUIS;68330;68149;68;44;HUNINGUE;7.579153;47.593037
SSP00065900101;LES GARAGES DU BESSIN;74 RUE DU SAPIN;14490;14035;14;28;BALLEROY;-0.83418196;49.18306
